"X.1","Unit_ID","Entry","Study","Expt","Ygen","Yspec","Smax","Y.treatment","T_mean","T_sd","T_N","C_mean","C_sd","C_N","X","col","scale","Sys1","pr.st","RR","VRR","CVR","VCVR","VR","VVR","individual_power.Stanley_RR","individual_power.Stanley_CVR","individual_power.Stanley_VR","true_power.Stanley_RR","true_power.Stanley_CVR","true_power.Stanley_VR","individual_power.two.tail.Shinichi_RR","individual_power.two.tail.Shinichi_CVR","individual_power.two.tail.Shinichi_VR","individual_power.one.tail.Shinichi_RR","individual_power.one.tail.Shinichi_CVR","individual_power.one.tail.Shinichi_VR"
45,45,147,28,"54","SST","g algae L-1",7,"Y1",0.057,0.035,14,0.048,0.008,2,0.857142857,"blue",1.006446978,"A",0.743090064,0.171850256926659,0.0408202523853493,0.842517801344457,0.579281790846888,1.01436805827112,0.538461538461538,0.133631091787683,0.196830115728966,0.281762601317787,0.999767226170205,0.0870091875650227,0.0368444326474472,0.136104025704027,0.197911464511793,0.282178015449567,0.213516467493124,0.295327196972825,0.396466845516209
40,40,136,28,"52","SST","g algae L-1",7,"Y1",0.48,0.231,13,0.356,0.006,2,0.857142857,"blue",1.015198185,"A",0.743090064,0.298855373049906,0.0179575323294699,2.8934695349105,0.559624198996136,3.19232490796041,0.541666666666667,0.606498663925643,0.971797628185898,0.99128599378524,0.999990723286794,0.0886768327918035,0.0368035175758508,0.606512603487312,0.971797630993647,0.991285993936502,0.720832099850071,0.986892292390041,0.996455793265642
43,43,139,28,"53","SST","g algae L-1",7,"Y1",0.458,0.306,42,0.257,0.102,5,0.857142857,"blue",1.006232948,"A",0.743090064,0.577793099218965,0.0421321541628731,0.408014311400364,0.179327276114093,0.985807410619329,0.13719512195122,0.80371128485096,0.159512649127366,0.758508592408007,0.999745211041325,0.189273711492351,0.052577972787941,0.80371218392097,0.161243444281589,0.758510497825267,0.879012168080619,0.24782423108298,0.845333722599043
51,51,172,29,"58","SST","g aboveground plant biomass m-2",9,"Y1",248.15,369.629,54,520.65,334.861,30,0.888888889,"darkgreen",1.00468639,"T",0.891129034,-0.741044628942455,0.0548759755983655,0.832021491442597,0.0815513171728613,0.090976862500142,0.0266753415744958,0.999999849928847,0.829847570352555,0.080317760763261,0.999495605736905,0.359664858994374,0.117065900243798,0.885595100627712,0.829848118568786,0.086235859811831,0.935560839406596,0.897721217306389,0.138335745219908
53,53,173,29,"59","SST","g aboveground plant biomass m-2",9,"Y1",399.75,463.56,54,805.83,322.801,30,0.888888889,"darkgreen",1.008848445,"T",0.891129034,-0.701033450432067,0.0302512647932177,1.05512582556764,0.0569266063677135,0.354092375135569,0.0266753415744958,0.999999998954264,0.993097923469605,0.582404064176473,0.999911128965047,0.482374522098594,0.117065900243798,0.980802405272929,0.993097923556859,0.582422362732983,0.991477162680139,0.997260469080051,0.69956780059978
52,52,172,29,"58","SST","g aboveground plant biomass m-2",9,"Y2",276.467,237.622,30,520.65,334.861,30,0.777777778,"darkgreen",1.006877759,"T",0.372992645,-0.6329865661416,0.0384128595731691,0.289952221589672,0.0728956181938587,-0.343034344551927,0.0344827586206897,0.999999894637765,0.187799443615547,0.999929742634579,0.999805439300239,0.394738146361939,0.0998229150965456,0.897902803049745,0.18900654230114,0.455217339727541,0.94349429983446,0.284025501385854,0.580214734977036
54,54,173,29,"59","SST","g aboveground plant biomass m-2",9,"Y2",607.65,477.05,30,805.83,322.801,30,0.777777778,"darkgreen",1.010409383,"T",0.372992645,-0.282273743829322,0.0258935524234837,0.672859016742749,0.0603763110441734,0.390585272913427,0.0344827586206897,0.999898054486602,0.781832665609202,0.557013680352846,0.999950572192147,0.460279248801511,0.0998229150965456,0.418582575769557,0.781833977124732,0.557037869127202,0.543529001950844,0.862914575674971,0.676707836020346
49,49,171,29,"57","SST","g aboveground plant biomass m-2",9,"Y1",82.748,133.153,54,109.227,108.843,30,0.888888889,"darkgreen",1.003035204,"T",0.891129034,-0.277628440715332,0.0810498710345729,0.471413389724365,0.107725212609069,0.193784949009034,0.0266753415744958,0.998333071511061,0.300253918575059,0.219621740470902,0.998866327548934,0.285250595075086,0.117065900243798,0.164033680071901,0.300595488734231,0.220448049333198,0.251535084201654,0.417395870103407,0.323346557499174
50,50,171,29,"57","SST","g aboveground plant biomass m-2",9,"Y2",85.533,188.867,30,109.227,108.843,30,0.777777778,"darkgreen",1.001007628,"T",0.372992645,-0.244526019106436,0.195625615285754,0.795662605815712,0.230108373906443,0.551136586709276,0.0344827586206897,0.994011482460681,0.381599162552958,0.84327213666238,0.996131941297108,0.156945302060726,0.0998229150965456,0.0856862387994641,0.381747237630937,0.843272552199192,0.137417125251552,0.50551594405198,0.907100221734285
61,61,177,30,"63","SST","g aboveground plant biomass m-2",6,"Y1",173.11,280.946,21,561.181,353.972,21,0.833333333,"darkgreen",1.001516841,"T",0.632060837,-1.17611626104373,0.144370204383844,0.945060927131475,0.194370204383844,-0.231055333912257,0.05,0.99999978517206,0.57285284668896,0.998619994659963,0.997271776713934,0.177955262783347,0.0811449103172573,0.871895952608925,0.572873187855329,0.178433338410199,0.926541619093661,0.691023075213109,0.270420159401868
57,57,175,30,"61","SST","g aboveground plant biomass m-2",6,"Y1",271.97,349.204,21,827.848,270.786,21,0.833333333,"darkgreen",1.002929611,"T",0.632060837,-1.1131377965586,0.0835998205947242,1.36746523418107,0.133599820594724,0.254327437622473,0.05,0.999999996873291,0.962564758444612,0.205374260981514,0.998801229059029,0.239030955809563,0.0811449103172573,0.970614851492955,0.962564764393486,0.206350554070091,0.986273586892423,0.98197519011561,0.305913680737393
59,59,176,30,"62","SST","g aboveground plant biomass m-2",6,"Y1",113,173.25,21,325.581,190.901,21,0.833333333,"darkgreen",1.00176015,"T",0.632060837,-1.05822345990504,0.128307277557528,0.961204128912389,0.178307277557528,-0.0970193309926524,0.05,0.999999554372809,0.624129433210251,0.991663663129696,0.997661788817132,0.190109465339859,0.0811449103172573,0.83996606710644,0.624140796265791,0.0718312649133978,0.904805117383456,0.736128380381438,0.112953453501553
55,55,174,30,"60","SST","g aboveground plant biomass m-2",6,"Y1",279.01,290.34,21,506.152,131.577,21,0.833333333,"darkgreen",1.004695074,"T",0.632060837,-0.595589395961808,0.0547829329267092,1.38704981441476,0.104782932926709,0.791460418452952,0.05,0.999996674971992,0.989963916330636,0.942895549497288,0.999497621783185,0.291881574367008,0.0811449103172573,0.720616528220309,0.989963916542639,0.942895568542654,0.815879856656291,0.995856000915446,0.97093159911926
60,60,176,30,"62","SST","g aboveground plant biomass m-2",6,"Y2",204.99,167.401,21,325.581,190.901,21,0.666666667,"darkgreen",1.00540334,"T",-0.145143744,-0.462650081156585,0.0481275568252918,0.331287243847104,0.0981275568252918,-0.131362837309481,0.05,0.999976378418735,0.183423871145888,0.994574119220265,0.999635088368738,0.308257376204841,0.0811449103172573,0.559221078094309,0.184698072465331,0.0903811197760404,0.678692301005401,0.278506697980805,0.145168833363722
62,62,177,30,"63","SST","g aboveground plant biomass m-2",6,"Y2",365.486,376.226,21,561.181,353.972,21,0.666666667,"darkgreen",1.003616065,"T",-0.145143744,-0.428815516869712,0.0694045741911375,0.489787729562561,0.119404574191138,0.0609722126928495,0.05,0.999833178045622,0.293720629051719,0.0457739974964095,0.999157864393133,0.262005187173647,0.0811449103172573,0.370014733521491,0.294086528070492,0.0585603442309053,0.493160140451791,0.410041843759282,0.0850040780641433
56,56,174,30,"60","SST","g aboveground plant biomass m-2",6,"Y2",445.105,178.888,21,506.152,131.577,21,0.666666667,"darkgreen",1.025292374,"T",-0.145143744,-0.128526810045357,0.0109095723099889,0.435694490150871,0.0609095723099889,0.307167680105514,0.05,0.9992898347172,0.422861056477854,0.278847595497324,0.99999960658196,0.457040968361372,0.0811449103172573,0.233576255980267,0.422958579293411,0.279276152892954,0.339316128911339,0.547968661277846,0.393134756961181
58,58,175,30,"61","SST","g aboveground plant biomass m-2",6,"Y2",729.352,408.234,21,827.848,270.786,21,0.666666667,"darkgreen",1.013593171,"T",-0.145143744,-0.126673093957956,0.0200133399978777,0.537184792337655,0.0700133399978777,0.410511698379699,0.05,0.997850728106054,0.527986840954651,0.450618105189128,0.999984028368019,0.408077017089242,0.0811449103172573,0.145689415532922,0.528019858356088,0.450691680905271,0.226796578813236,0.650000051385492,0.575741316330163
71,71,187,31,"64g","SST","g ciliates L-1",3,"Y1",0.001,0.002,15,0.025,0.007,5,0.666666667,"blue",1.000567095,"A",-0.145143744,-3.2188758248682,0.282346666666667,1.87682714208712,0.443060952380952,-1.34204868278108,0.160714285714286,0.999999999999999,0.805014155078848,0.999999944467534,0.994543447415201,0.101462757994526,0.049862603784245,0.999979145910017,0.805015033314837,0.917384871721294,0.999994900666424,0.879958440830479,0.955697618411737
72,72,187,31,"64g","SST","g ciliates L-1",3,"Y2",0.009,0.001,15,0.025,0.007,5,0.333333333,"blue",1.016575272,"A",-1.699552916,-1.02165124753198,0.0165030452674897,-1.01354461580905,0.177217330981775,-2.03519586334103,0.160714285714286,1,0.999993718867399,0.999999999999015,0.999994114131707,0.191013031048152,0.049862603784245,0.999999998969002,0.672809213234485,0.999085582076526,0.999999999858628,0.77720166092174,0.999700223786601
65,65,179,31,"64b","SST","g algae L-1",3,"Y1",0.002,0.002,44,0.004,0.003,15,0.666666667,"blue",1.004232087,"A",-0.145143744,-0.693147180559945,0.0602272727272727,0.263595693714239,0.107569465418303,-0.429551486845706,0.0473421926910299,0.999999142425822,0.123786536063075,0.99995825653063,0.999376029038556,0.285592994247077,0.0835109830932111,0.806331398736968,0.126644356912148,0.505720709153022,0.880913100048664,0.200130853603144,0.629052870721921
66,66,179,31,"64b","SST","g algae L-1",3,"Y2",0.003,0.002,45,0.004,0.003,15,0.333333333,"blue",1.005495757,"A",-1.699552916,-0.287682072451781,0.0473765432098765,-0.142133685007033,0.0944544652877986,-0.429815757458814,0.0470779220779221,0.999484007612382,0.992291586465095,0.999959414270348,0.999649668437156,0.318215444561036,0.0837600848801696,0.262165159536424,0.0748411033808511,0.50841250089164,0.373287402639285,0.118527223673668,0.631601206549626
67,67,180,31,"64c","SST","g algae L-1",3,"Y1",0.001,0.002,45,0.001,0.001,15,0.333333333,"blue",1.002729906,"A",-1.699552916,0,0.155555555555556,0.668796531209296,0.202633477633478,0.668796531209296,0.0470779220779221,0.975,0.317664725874583,0.869155980788356,0.997009181547347,0.17244556650337,0.0837600848801696,0.0499999999999999,0.317949528701674,0.869156210727087,0.0500000000000002,0.43678374266584,0.924714942505599
68,68,180,31,"64c","SST","g algae L-1",3,"Y2",0.001,0.001,45,0.001,0.001,15,0.666666667,"blue",1.001377092,"A",-0.145143744,0,0.0888888888888889,-0.0243506493506493,0.135966810966811,-0.0243506493506493,0.0470779220779221,0.975,0.978617710757701,0.980876237884724,0.998665435038957,0.235652904716094,0.0837600848801696,0.0499999999999999,0.0504997085084167,0.0514440476484405,0.0500000000000002,0.057189179700847,0.0626840834310656
73,73,188,32,"65","SST","g aboveground plant biomass m-2",13,"Y1",620,297,9,679,100,4,0.923076923,"darkgreen",1.008648023,"T",1.050555614,-0.0909016495195589,0.0309193894818418,1.0752969356675,0.260086056148508,0.984395286147942,0.229166666666667,0.993373979903232,0.559032968860389,0.538386920217892,0.999903987855758,0.143735270867667,0.0448297922278424,0.0811355886042078,0.559056632736985,0.53841647987955,0.129682264075721,0.67854294645258,0.659640086927708
78,78,234,45,"91","SST","g aboveground plant biomass m-2",16,"Y1",60.024,49.671,32,171.93,30.524,8,0.9375,"darkgreen",1.010646291,"T",1.117813703,-1.05234293498833,0.02533955479921,1.48395139818402,0.112897158485846,0.43160846319569,0.0875576036866359,1,0.992985800486018,0.308065536910814,0.999954686208458,0.274390783279975,0.0624098116119205,0.999998347500673,0.99298580057663,0.308380273033618,0.999999658267149,0.997211314979866,0.42613190230827
79,79,234,45,"91","SST","g aboveground plant biomass m-2",16,"Y2",86.697,56.107,16,171.93,30.524,8,0.875,"darkgreen",1.008890072,"T",0.826361984,-0.68466813612005,0.0301161019502675,1.25532022052565,0.134878006712172,0.570652084405601,0.104761904761905,0.999999998239656,0.927597594219013,0.421955503562908,0.99991253889906,0.237192470612881,0.0580535765837402,0.976446807919887,0.927597631865875,0.422053924817812,0.989288709102227,0.961905526948607,0.547052147573742
74,74,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y1",61.612,47.113,32,110.018,30.206,8,0.9375,"darkgreen",1.009704475,"T",1.117813703,-0.579787332006872,0.0276951854027791,0.96899618412382,0.115252789089415,0.389208852116948,0.0875576036866359,0.999999973932542,0.814423179728445,0.259583233814131,0.999935782313938,0.269752750662903,0.0624098116119205,0.936238583026279,0.814423918524999,0.26011098821762,0.967046349793177,0.886750169482282,0.37088117099941
75,75,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y2",68.712,52.226,16,110.018,30.206,8,0.875,"darkgreen",1.005736044,"T",0.826361984,-0.470720132305159,0.0455293083176857,0.980164769242746,0.15029121307959,0.509444636937586,0.104761904761905,0.999984502069391,0.715103875220135,0.349749020206509,0.999684616281016,0.217427971954465,0.0580535765837402,0.597211400129719,0.715107465154151,0.349953735093944,0.712671443688574,0.811508226453195,0.47174353038942
80,80,234,45,"91","SST","g aboveground plant biomass m-2",16,"Y4",123.189,51.132,14,171.93,30.524,8,0.75,"darkgreen",1.016844439,"T",0.243458546,-0.333367655832829,0.0162458477480039,0.816297887744184,0.126135957638114,0.482930231911356,0.10989010989011,0.999997624003822,0.632489869703294,0.307430572518649,0.999994609073881,0.250487746832421,0.0569960109264001,0.743936269727196,0.632500165247425,0.307747403346484,0.834134118563111,0.743304096377874,0.425424086516364
81,81,234,45,"91","SST","g aboveground plant biomass m-2",16,"Y8",140.586,34.617,20,171.93,30.524,8,0.5,"darkgreen",1.039820641,"T",-0.92234833,-0.201268016070405,0.00697148954532155,0.281986865568771,0.104715850447577,0.0807188494983664,0.0977443609022556,0.999993801622432,0.138175365986329,0.0443982978495533,0.999999993501485,0.292036859915401,0.0596621797730624,0.67385388495902,0.140492788765951,0.0576706742430276,0.778064621849163,0.21963001592345,0.0827712434247281
77,77,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y8",93.442,33.241,20,110.018,30.206,8,0.5,"darkgreen",1.017388077,"T",-0.92234833,-0.163303065808642,0.0157500866497343,0.213933757480191,0.11349444755199,0.0506306916715493,0.0977443609022556,0.999445272384824,0.0925959828470826,0.0360870132925435,0.999995480827053,0.273197375363227,0.0596621797730624,0.255586872983342,0.0973256564674927,0.0530096969886161,0.365563321391389,0.15628911747825,0.0690493673614403
76,76,233,45,"90","SST","g aboveground plant biomass m-2",16,"Y4",111.791,55.013,14,110.018,30.206,8,0.75,"darkgreen",1.010074113,"T",0.243458546,0.0159870678170901,0.0267202840649616,0.550574840011078,0.136610393955071,0.566561907828168,0.10989010989011,0.031290139218882,0.319053407246228,0.400960538588083,0.999944053155323,0.234754112451864,0.0569960109264001,0.0510964347190922,0.319334136359291,0.401082257550724,0.0609254133439947,0.438317210518771,0.525613903742422
82,82,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y1",286.61,452.21,60,986.09,290.23,10,0.833333333,"darkgreen",1.005167899,"T",0.632060837,-1.23562522170685,0.0501529473150138,1.63201720404219,0.114183079141756,0.396391982335341,0.064030131826742,0.999999999999962,0.997946194345224,0.346991425495004,0.999594762849996,0.271836257588261,0.0717541767617628,0.999812790647809,0.997946194350842,0.347201993220499,0.999946159322759,0.999275948657367,0.468776628660457
83,83,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y2",407.818,500.34,30,986.09,290.23,10,0.666666667,"darkgreen",1.004342219,"T",-0.145143744,-0.882926631877321,0.0588363973095448,1.38922661087061,0.131633332175445,0.50629997899329,0.0727969348659004,0.999999989280285,0.969194035391241,0.466746105911928,0.999407750442799,0.241927182093302,0.067621343027469,0.953525017090161,0.969194038931444,0.466808512091211,0.976986631097157,0.985525803960918,0.591598345100905
84,84,245,49,"99","SST","g aboveground plant biomass m-2",6,"Y3",626.723,573.24,20,986.09,290.23,10,0.5,"darkgreen",1.005130218,"T",-0.92234833,-0.453242971594812,0.0504930351463232,1.10463397061436,0.132364380175563,0.651390999019552,0.0818713450292398,0.99996510606669,0.859092976910457,0.624218335839911,0.999587854135417,0.240840742657798,0.0642128491520677,0.522794106246023,0.859093269294141,0.62422968705084,0.645124387499564,0.91794239071103,0.736204947992237
95,95,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y16",23.57,14.66,8,46.51,14.07,8,0.5,"darkgreen",1.004265657,"T",-0.92234833,-0.679692626287966,0.0597963976123815,0.720770451620174,0.202653540469524,0.0410778253322077,0.142857142857143,0.999998928861599,0.35985037854885,0.0320644774013527,0.99938590029609,0.172432730419255,0.0518522472523516,0.793776013671974,0.360035052396398,0.0513541507176479,0.871749468569768,0.482552480900292,0.0622481108707746
92,92,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y2",28.33,23.91,11,46.51,14.07,8,0.9375,"darkgreen",1.003255807,"T",1.117813703,-0.49574602939358,0.0761944616651475,1.00456936830894,0.197623033093719,0.508823338915364,0.121428571428571,0.999913649702142,0.617831308909175,0.30861381340013,0.998989260215745,0.175731964589402,0.0549124829921958,0.434951789877129,0.6178435393183,0.30892675268011,0.56005553632931,0.730689719943057,0.426742760449693
94,94,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y8",28.78,25.27,13,46.51,14.07,8,0.75,"darkgreen",1.003539541,"T",0.243458546,-0.479986641776784,0.0707436738611649,1.03579778728868,0.183838911956403,0.5558111455119,0.113095238095238,0.999916586121087,0.675736610508298,0.379337247057049,0.999124997558122,0.185686920586414,0.0563790326390348,0.438357796612109,0.6757426616311,0.379488756106126,0.563466755213453,0.779622861545741,0.503147015447716
93,93,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y4",30.39,26.61,14,46.51,14.07,8,0.875,"darkgreen",1.0038115,"T",0.826361984,-0.425553736307304,0.0662041097252518,1.02982891720357,0.176094219615362,0.604275180896267,0.10989010989011,0.999849172274174,0.68939549049505,0.445477848260816,0.999235472793603,0.1919556417704,0.0569960109264001,0.379932686045869,0.68940056285605,0.445555374998448,0.503613011802709,0.790813727032975,0.570644538616056
90,90,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y24",31.79,16.72,8,42.25,28.28,8,0.25,"darkgreen",1.002670916,"T",-2.088155207,-0.284452578880471,0.0905816593393151,-0.241096654491345,0.233438802196458,-0.525549233371816,0.142857142857143,0.998164262716623,0.993033161997094,0.999596578552934,0.998621831841318,0.155311999657451,0.0518522472523516,0.156927284168722,0.0789801496116743,0.284914770275835,0.242048729486764,0.125928839252075,0.399600593293738
87,87,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y4",32.36,20.71,15,42.25,28.28,8,0.875,"darkgreen",1.002941321,"T",0.826361984,-0.266681261612892,0.0833091411648782,-0.080571189722273,0.190451998307735,-0.347252451335165,0.107142857142857,0.998036139428377,0.984007078583918,0.99873961800659,0.998808664739182,0.180733077930209,0.0575512171376533,0.15206052965168,0.0539137647350608,0.185562684892626,0.235482901871612,0.0721134207669284,0.279616929519645
86,86,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y2",32.86,26.11,11,42.25,28.28,8,0.9375,"darkgreen",1.00204762,"T",1.117813703,-0.251348241194061,0.113400099342436,0.150083211448155,0.234828670771007,-0.101265029745906,0.121428571428571,0.996598733933943,0.0494455964260244,0.987793489668472,0.99803572900173,0.154643945898158,0.0549124829921958,0.115857579579309,0.0610592532185381,0.0597293717555188,0.184470734928131,0.0909148262455005,0.087828104910105
96,96,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y24",38.37,22.73,7,46.51,14.07,8,0.25,"darkgreen",1.004130362,"T",-2.088155207,-0.192391438977145,0.0615717143156927,0.683936967620061,0.216333619077597,0.491545528642916,0.154761904761905,0.996883914916955,0.312243492232558,0.238704176694878,0.999344983653368,0.16422923108213,0.0504807510066194,0.121200194530617,0.312544808414766,0.239369120457758,0.192284558960896,0.430779199388021,0.346286140654599
89,89,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y16",36.58,30.44,7,42.25,28.28,8,0.5,"darkgreen",1.001384398,"T",-0.92234833,-0.144102710840463,0.154928027019231,0.229610164710338,0.309689931781136,0.085507453869875,0.154761904761905,0.989992598206417,0.0608875607020087,0.0407010706734331,0.997023710837901,0.127435648702441,0.0504807510066194,0.0654913543817945,0.0697201499311046,0.0554294154748406,0.100493016997005,0.108926884401179,0.0767182765863372
91,91,256,52,"104","SST","g aboveground plant biomass m-2",32,"Y1",44.12,36.11,17,46.51,14.07,8,0.96875,"darkgreen",1.005091971,"T",1.263539563,-0.0527541488507039,0.0508429826607246,0.955100541585201,0.153521554089296,0.902346392734497,0.102678571428571,0.985879552866924,0.683549291617434,0.804012374803354,0.999580705417927,0.213778322114978,0.0585103563661403,0.0562937707427996,0.683554764969411,0.804013269024412,0.0791379509043606,0.786040420272867,0.879230974187207
88,88,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y8",41.03,32.49,15,42.25,28.28,8,0.75,"darkgreen",1.002442108,"T",0.243458546,-0.0293008473490881,0.0978063059371756,0.132364070287439,0.204949163080033,0.103063222938351,0.107142857142857,0.979995440106524,0.0476991282022481,0.0499745295783461,0.998435490325986,0.170980431659503,0.0575512171376533,0.0510061341941755,0.0598494127499875,0.0614326745656075,0.0604313289646276,0.0881118579766649,0.0917607369365838
85,85,255,52,"103","SST","g aboveground plant biomass m-2",32,"Y1",62.03,44.544,22,42.25,28.28,8,0.96875,"darkgreen",1.003105215,"T",1.263539563,0.384013785181843,0.079443236579944,0.0226897908826914,0.174681331818039,0.406703576064535,0.0952380952380952,0.275079809080435,0.0283461561031289,0.260406148514388,0.998907172438647,0.193158449138223,0.0602885223090289,0.275526031141145,0.0503376759405312,0.260929182621865,0.388814343543162,0.0558537305540096,0.371840213432204
97,97,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y1",8.27,6.627,61,15.058,3.475,8,0.9375,"darkgreen",1.015901703,"T",1.117813703,-0.599274902392331,0.0171838198375777,1.18173739838643,0.0969457245994824,0.582462495994096,0.0797619047619048,0.999999999967452,0.966778859495251,0.540789628902136,0.999992655987302,0.31138485323382,0.0649414253940015,0.99549421729237,0.966778863818219,0.540818438929617,0.998287244243695,0.984243676930231,0.661855920544717
98,98,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y2",10.22,5.808,19,15.058,3.475,8,0.875,"darkgreen",1.011434785,"T",0.826361984,-0.387562826652372,0.023655099374373,0.857553831507318,0.122861448580722,0.469991004854946,0.0992063492063492,0.999996265105545,0.686723094086296,0.319967814016508,0.999965945224389,0.255938525143682,0.059310090031232,0.712235109023464,0.686728346533746,0.320245894415413,0.809220011583846,0.788634845507405,0.439325929446817
99,99,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y4",11.783,4.772,31,15.058,3.475,8,0.75,"darkgreen",1.023057127,"T",0.243458546,-0.245251596696727,0.0119479734759885,0.507660717153736,0.100043211571227,0.262409120457009,0.0880952380952381,0.999986868542968,0.361314806256512,0.1409946457585,0.999999230968698,0.303334607855755,0.0622503720282248,0.611706648101414,0.361496747259805,0.143221732110828,0.725362212924137,0.484111849352291,0.223402920195403
100,100,257,53,"105","SST","g aboveground plant biomass m-2",16,"Y8",13.129,2.91,33,15.058,3.475,8,0.5,"darkgreen",1.034018513,"T",-0.92234833,-0.137085887475957,0.00814580477911646,-0.0961590817859684,0.0951993762076879,-0.233244969261926,0.0870535714285714,0.999748216673225,0.988445215108999,0.997024736261472,0.999999967968394,0.316138276184099,0.0625609185660811,0.329830775422719,0.0611993638862295,0.124089907925643,0.449879564212902,0.0912332157330398,0.196463168987818
